Incident_ID,City,Crime_Type,Weapon,Victim_Gender,Suspect_Gender,Arrest_Made,Date,Time
8166,Delhi,Fraud,None,Female,Male,Yes,07-12-2018,5.00 AM
8167,Mumbai,Robbery,None,Female,Male,No,07-12-2018,6.00 AM
8168,Bengaluru,Theft,Knife,Male,Male,Yes,07-12-2018,7.00 AM
8169,Delhi,Assault,Other,Male,Male,No,07-12-2018,8.00 AM
8170,Chennai,Murder,Other,Male,Unknown,Yes,07-12-2018,9.00 AM
8171,Bengaluru,Theft,None,Female,Female,No,07-12-2018,10.00 AM
8172,Kolkata,Robbery,None,Female,Female,Yes,07-12-2018,11.00 AM
8173,Delhi,Assault,Gun,Male,Unknown,No,07-12-2018,12.00 PM
8174,Kolkata,Assault,Gun,Female,Male,No,07-12-2018,1.00 PM
8175,Kolkata,Assault,Gun,Male,Male,No,07-12-2018,2.00 PM
8176,Kolkata,Robbery,None,Male,Male,No,07-12-2018,3.00 PM
8177,Mumbai,Theft,Other,Female,Male,No,07-12-2018,4.00 PM
8178,Kolkata,Murder,Other,Female,Unknown,Yes,07-12-2018,5.00 PM
8179,Chennai,Assault,None,Female,Female,No,07-12-2018,6.00 PM
8180,Chennai,Assault,None,Female,Male,No,07-12-2018,7.00 PM
8181,Bengaluru,Theft,Knife,Female,Male,Yes,07-12-2018,8.00 PM
8182,Kolkata,Assault,Knife,Female,Male,Yes,07-12-2018,9.00 PM
8183,Kolkata,Assault,Other,Female,Female,No,07-12-2018,10.00 PM
8184,Delhi,Robbery,Gun,Male,Female,No,07-12-2018,11.00 PM
8185,Mumbai,Fraud,Other,Male,Unknown,No,08-12-2018,12.00 AM
8186,Bengaluru,Theft,Knife,Female,Female,Yes,08-12-2018,1.00 AM
8187,Kolkata,Theft,Other,Male,Female,No,08-12-2018,2.00 AM
8188,Delhi,Theft,Knife,Male,Male,Yes,08-12-2018,3.00 AM
8189,Mumbai,Robbery,Knife,Male,Female,Yes,08-12-2018,4.00 AM
8190,Bengaluru,Robbery,Gun,Male,Male,Yes,08-12-2018,5.00 AM
8191,Bengaluru,Murder,Gun,Female,Unknown,No,08-12-2018,6.00 AM
8192,Kolkata,Robbery,Knife,Male,Male,No,08-12-2018,7.00 AM
8193,Bengaluru,Theft,None,Male,Unknown,No,08-12-2018,8.00 AM
8194,Delhi,Murder,Gun,Female,Female,No,08-12-2018,9.00 AM
8195,Bengaluru,Fraud,Knife,Male,Unknown,Yes,08-12-2018,10.00 AM
8196,Chennai,Assault,None,Male,Male,No,08-12-2018,11.00 AM
8197,Delhi,Assault,None,Female,Female,Yes,08-12-2018,12.00 PM
8198,Mumbai,Murder,Other,Male,Female,No,08-12-2018,1.00 PM
8199,Mumbai,Fraud,Other,Female,Male,Yes,08-12-2018,2.00 PM
8200,Kolkata,Assault,Gun,Female,Female,No,08-12-2018,3.00 PM
8201,Kolkata,Murder,None,Female,Male,No,08-12-2018,4.00 PM
8202,Chennai,Robbery,Gun,Male,Unknown,Yes,08-12-2018,5.00 PM
8203,Mumbai,Theft,Knife,Male,Unknown,No,08-12-2018,6.00 PM
8204,Mumbai,Fraud,Gun,Female,Female,No,08-12-2018,7.00 PM
8205,Mumbai,Assault,None,Female,Male,Yes,08-12-2018,8.00 PM
8206,Mumbai,Theft,Other,Female,Male,Yes,08-12-2018,9.00 PM
8207,Bengaluru,Murder,Gun,Male,Unknown,Yes,08-12-2018,10.00 PM
8208,Delhi,Assault,Other,Male,Male,Yes,08-12-2018,11.00 PM
8209,Delhi,Theft,Gun,Female,Female,No,09-12-2018,12.00 AM
8210,Chennai,Robbery,Knife,Male,Female,No,09-12-2018,1.00 AM
8211,Bengaluru,Fraud,None,Male,Unknown,Yes,09-12-2018,2.00 AM
8212,Mumbai,Murder,Gun,Female,Male,No,09-12-2018,3.00 AM
8213,Mumbai,Assault,Knife,Male,Female,No,09-12-2018,4.00 AM
8214,Kolkata,Robbery,Knife,Male,Female,Yes,09-12-2018,5.00 AM
8215,Kolkata,Fraud,Knife,Female,Female,Yes,09-12-2018,6.00 AM
8216,Chennai,Fraud,Other,Male,Male,No,09-12-2018,7.00 AM
8217,Mumbai,Robbery,Other,Male,Unknown,No,09-12-2018,8.00 AM
8218,Chennai,Assault,Knife,Male,Unknown,Yes,09-12-2018,9.00 AM
8219,Bengaluru,Fraud,Knife,Female,Female,Yes,09-12-2018,10.00 AM
8220,Delhi,Murder,Gun,Male,Unknown,Yes,09-12-2018,11.00 AM
8221,Mumbai,Theft,Gun,Male,Female,No,09-12-2018,12.00 PM
8222,Bengaluru,Murder,None,Male,Female,Yes,09-12-2018,1.00 PM
8223,Mumbai,Fraud,Gun,Male,Male,Yes,09-12-2018,2.00 PM
8224,Kolkata,Theft,None,Male,Female,No,09-12-2018,3.00 PM
8225,Chennai,Robbery,None,Female,Female,Yes,09-12-2018,4.00 PM
8226,Kolkata,Theft,None,Male,Male,Yes,09-12-2018,5.00 PM
8227,Delhi,Theft,Other,Female,Male,Yes,09-12-2018,6.00 PM
8228,Kolkata,Theft,Gun,Male,Unknown,No,09-12-2018,7.00 PM
8229,Mumbai,Fraud,Knife,Female,Male,No,09-12-2018,8.00 PM
8230,Kolkata,Assault,None,Female,Female,Yes,09-12-2018,9.00 PM
8231,Mumbai,Fraud,Knife,Male,Male,No,09-12-2018,10.00 PM
8232,Delhi,Assault,None,Female,Male,Yes,09-12-2018,11.00 PM
8233,Kolkata,Robbery,Gun,Male,Unknown,No,10-12-2018,12.00 AM
8234,Chennai,Robbery,None,Female,Male,No,10-12-2018,1.00 AM
8235,Chennai,Robbery,Gun,Male,Female,Yes,10-12-2018,2.00 AM
8236,Chennai,Robbery,Knife,Male,Female,Yes,10-12-2018,3.00 AM
8237,Kolkata,Robbery,Gun,Male,Female,No,10-12-2018,4.00 AM
8238,Kolkata,Murder,Knife,Male,Male,No,10-12-2018,5.00 AM
8239,Kolkata,Fraud,Gun,Female,Male,No,10-12-2018,6.00 AM
8240,Mumbai,Assault,None,Male,Female,No,10-12-2018,7.00 AM
8241,Delhi,Robbery,None,Male,Male,Yes,10-12-2018,8.00 AM
8242,Chennai,Murder,Gun,Male,Unknown,No,10-12-2018,9.00 AM
8243,Mumbai,Murder,Knife,Female,Unknown,Yes,10-12-2018,10.00 AM
8244,Chennai,Murder,Knife,Male,Unknown,Yes,10-12-2018,11.00 AM
8245,Mumbai,Fraud,Knife,Female,Unknown,No,10-12-2018,12.00 PM
8246,Kolkata,Robbery,Gun,Female,Female,No,10-12-2018,1.00 PM
8247,Chennai,Murder,Gun,Male,Male,No,10-12-2018,2.00 PM
8248,Kolkata,Murder,Gun,Female,Unknown,Yes,10-12-2018,3.00 PM
8249,Chennai,Robbery,Gun,Male,Female,Yes,10-12-2018,4.00 PM
8250,Bengaluru,Fraud,Knife,Female,Unknown,No,10-12-2018,5.00 PM
8251,Mumbai,Murder,Knife,Male,Male,No,10-12-2018,6.00 PM
8252,Bengaluru,Assault,Other,Male,Unknown,No,10-12-2018,7.00 PM
8253,Mumbai,Theft,Gun,Male,Unknown,Yes,10-12-2018,8.00 PM
8254,Delhi,Theft,Other,Female,Unknown,Yes,10-12-2018,9.00 PM
8255,Chennai,Theft,Gun,Female,Unknown,No,10-12-2018,10.00 PM
8256,Delhi,Fraud,Other,Female,Male,Yes,10-12-2018,11.00 PM
8257,Delhi,Murder,Knife,Female,Female,Yes,11-12-2018,12.00 AM
8258,Mumbai,Theft,Knife,Male,Unknown,Yes,11-12-2018,1.00 AM
8259,Bengaluru,Theft,Other,Male,Female,Yes,11-12-2018,2.00 AM
8260,Kolkata,Robbery,None,Female,Male,No,11-12-2018,3.00 AM
8261,Mumbai,Murder,Gun,Female,Male,No,11-12-2018,4.00 AM
8262,Kolkata,Murder,Other,Female,Unknown,No,11-12-2018,5.00 AM
8263,Delhi,Robbery,Other,Female,Female,Yes,11-12-2018,6.00 AM
8264,Kolkata,Murder,None,Male,Unknown,No,11-12-2018,7.00 AM
8265,Bengaluru,Assault,Knife,Male,Male,No,11-12-2018,8.00 AM
8266,Mumbai,Fraud,Other,Male,Unknown,Yes,11-12-2018,9.00 AM
8267,Bengaluru,Robbery,Knife,Female,Unknown,Yes,11-12-2018,10.00 AM
8268,Bengaluru,Theft,Gun,Female,Female,Yes,11-12-2018,11.00 AM
8269,Mumbai,Murder,None,Female,Male,No,11-12-2018,12.00 PM
8270,Bengaluru,Assault,Knife,Female,Unknown,No,11-12-2018,1.00 PM
8271,Chennai,Assault,Other,Male,Unknown,Yes,11-12-2018,2.00 PM
8272,Chennai,Fraud,None,Male,Unknown,No,11-12-2018,3.00 PM
8273,Chennai,Assault,None,Female,Female,No,11-12-2018,4.00 PM
8274,Kolkata,Murder,None,Male,Male,Yes,11-12-2018,5.00 PM
8275,Bengaluru,Murder,None,Male,Unknown,Yes,11-12-2018,6.00 PM
8276,Mumbai,Assault,None,Male,Unknown,No,11-12-2018,7.00 PM
8277,Mumbai,Murder,Gun,Male,Unknown,No,11-12-2018,8.00 PM
8278,Kolkata,Murder,Gun,Female,Male,Yes,11-12-2018,9.00 PM
8279,Mumbai,Theft,None,Male,Female,Yes,11-12-2018,10.00 PM
8280,Chennai,Robbery,Other,Male,Female,Yes,11-12-2018,11.00 PM
8281,Bengaluru,Murder,Other,Male,Unknown,Yes,12-12-2018,12.00 AM
8282,Mumbai,Murder,Gun,Male,Unknown,No,12-12-2018,1.00 AM
8283,Mumbai,Fraud,Knife,Female,Female,No,12-12-2018,2.00 AM
8284,Delhi,Robbery,None,Male,Female,No,12-12-2018,3.00 AM
8285,Delhi,Robbery,Other,Male,Female,No,12-12-2018,4.00 AM
8286,Delhi,Robbery,Gun,Female,Unknown,No,12-12-2018,5.00 AM
8287,Bengaluru,Assault,Gun,Female,Unknown,Yes,12-12-2018,6.00 AM
8288,Chennai,Theft,Knife,Female,Female,Yes,12-12-2018,7.00 AM
8289,Chennai,Theft,Knife,Female,Female,Yes,12-12-2018,8.00 AM
8290,Chennai,Fraud,Other,Female,Male,Yes,12-12-2018,9.00 AM
8291,Bengaluru,Robbery,Knife,Female,Unknown,No,12-12-2018,10.00 AM
8292,Bengaluru,Robbery,Knife,Male,Male,No,12-12-2018,11.00 AM
8293,Delhi,Murder,None,Male,Female,Yes,12-12-2018,12.00 PM
8294,Mumbai,Assault,Gun,Female,Unknown,No,12-12-2018,1.00 PM
8295,Kolkata,Assault,Gun,Male,Unknown,Yes,12-12-2018,2.00 PM
8296,Kolkata,Fraud,Knife,Male,Male,No,12-12-2018,3.00 PM
8297,Mumbai,Theft,Gun,Male,Male,No,12-12-2018,4.00 PM
8298,Delhi,Robbery,Gun,Male,Male,No,12-12-2018,5.00 PM
8299,Mumbai,Fraud,Other,Male,Male,No,12-12-2018,6.00 PM
8300,Mumbai,Assault,Gun,Female,Unknown,No,12-12-2018,7.00 PM
8301,Kolkata,Assault,Knife,Male,Female,No,12-12-2018,8.00 PM
8302,Delhi,Assault,Other,Male,Female,No,12-12-2018,9.00 PM
8303,Bengaluru,Robbery,Gun,Female,Female,Yes,12-12-2018,10.00 PM
8304,Kolkata,Robbery,Gun,Male,Male,Yes,12-12-2018,11.00 PM
8305,Bengaluru,Robbery,Other,Male,Female,No,13-12-2018,12.00 AM
8306,Delhi,Murder,Other,Male,Male,Yes,13-12-2018,1.00 AM
8307,Mumbai,Theft,Gun,Male,Male,Yes,13-12-2018,2.00 AM
8308,Chennai,Assault,None,Male,Female,Yes,13-12-2018,3.00 AM
8309,Chennai,Assault,None,Male,Female,Yes,13-12-2018,4.00 AM
8310,Delhi,Murder,Gun,Female,Female,Yes,13-12-2018,5.00 AM
8311,Chennai,Assault,Gun,Male,Unknown,No,13-12-2018,6.00 AM
8312,Bengaluru,Assault,Other,Female,Male,No,13-12-2018,7.00 AM
8313,Chennai,Robbery,Other,Female,Unknown,No,13-12-2018,8.00 AM
8314,Delhi,Robbery,Gun,Male,Female,Yes,13-12-2018,9.00 AM
8315,Delhi,Theft,Gun,Male,Unknown,Yes,13-12-2018,10.00 AM
8316,Bengaluru,Assault,Gun,Male,Unknown,No,13-12-2018,11.00 AM
8317,Chennai,Fraud,Gun,Female,Female,Yes,13-12-2018,12.00 PM
8318,Chennai,Assault,None,Female,Female,No,13-12-2018,1.00 PM
8319,Mumbai,Assault,Other,Female,Male,No,13-12-2018,2.00 PM
8320,Kolkata,Theft,Knife,Male,Male,Yes,13-12-2018,3.00 PM
8321,Delhi,Fraud,Gun,Female,Unknown,Yes,13-12-2018,4.00 PM
8322,Mumbai,Assault,Gun,Male,Female,Yes,13-12-2018,5.00 PM
8323,Delhi,Fraud,Gun,Male,Male,No,13-12-2018,6.00 PM
8324,Mumbai,Robbery,Knife,Female,Male,No,13-12-2018,7.00 PM
8325,Kolkata,Robbery,Other,Female,Unknown,No,13-12-2018,8.00 PM
8326,Mumbai,Fraud,Other,Male,Unknown,No,13-12-2018,9.00 PM
8327,Delhi,Assault,Gun,Female,Unknown,Yes,13-12-2018,10.00 PM
8328,Chennai,Fraud,Gun,Female,Female,No,13-12-2018,11.00 PM
8329,Delhi,Fraud,Other,Male,Male,Yes,14-12-2018,12.00 AM
8330,Bengaluru,Robbery,Knife,Female,Male,No,14-12-2018,1.00 AM
8331,Bengaluru,Fraud,Gun,Female,Male,No,14-12-2018,2.00 AM
8332,Bengaluru,Murder,Knife,Male,Unknown,No,14-12-2018,3.00 AM
8333,Bengaluru,Murder,Knife,Male,Female,No,14-12-2018,4.00 AM
8334,Kolkata,Robbery,Other,Female,Unknown,No,14-12-2018,5.00 AM
8335,Chennai,Assault,Gun,Female,Unknown,No,14-12-2018,6.00 AM
8336,Chennai,Assault,None,Female,Female,Yes,14-12-2018,7.00 AM
8337,Delhi,Robbery,Other,Male,Female,No,14-12-2018,8.00 AM
8338,Mumbai,Assault,Other,Female,Unknown,Yes,14-12-2018,9.00 AM
8339,Delhi,Theft,None,Male,Female,Yes,14-12-2018,10.00 AM
8340,Delhi,Murder,Gun,Male,Unknown,No,14-12-2018,11.00 AM
8341,Delhi,Theft,Knife,Male,Male,No,14-12-2018,12.00 PM
8342,Delhi,Theft,Knife,Male,Female,No,14-12-2018,1.00 PM
8343,Chennai,Theft,Knife,Female,Male,Yes,14-12-2018,2.00 PM
8344,Mumbai,Robbery,Gun,Female,Female,Yes,14-12-2018,3.00 PM
8345,Delhi,Theft,Other,Female,Unknown,Yes,14-12-2018,4.00 PM
8346,Chennai,Fraud,Other,Female,Unknown,Yes,14-12-2018,5.00 PM
8347,Delhi,Assault,Other,Female,Unknown,No,14-12-2018,6.00 PM
8348,Bengaluru,Robbery,Other,Male,Unknown,Yes,14-12-2018,7.00 PM
8349,Delhi,Fraud,Other,Male,Unknown,Yes,14-12-2018,8.00 PM
8350,Delhi,Fraud,None,Female,Unknown,Yes,14-12-2018,9.00 PM
8351,Kolkata,Murder,Knife,Female,Female,Yes,14-12-2018,10.00 PM
8352,Bengaluru,Murder,Knife,Female,Female,No,14-12-2018,11.00 PM
8353,Mumbai,Fraud,Gun,Female,Male,No,15-12-2018,12.00 AM
8354,Delhi,Murder,None,Male,Female,No,15-12-2018,1.00 AM
8355,Mumbai,Assault,Other,Female,Female,No,15-12-2018,2.00 AM
8356,Bengaluru,Assault,Other,Male,Male,No,15-12-2018,3.00 AM
8357,Delhi,Murder,Other,Male,Male,Yes,15-12-2018,4.00 AM
8358,Kolkata,Theft,None,Female,Unknown,Yes,15-12-2018,5.00 AM
8359,Chennai,Fraud,Gun,Male,Male,Yes,15-12-2018,6.00 AM
8360,Kolkata,Assault,None,Female,Male,Yes,15-12-2018,7.00 AM
8361,Kolkata,Murder,Gun,Male,Female,Yes,15-12-2018,8.00 AM
8362,Chennai,Murder,Knife,Male,Unknown,No,15-12-2018,9.00 AM
8363,Chennai,Assault,Gun,Male,Male,Yes,15-12-2018,10.00 AM
8364,Chennai,Assault,Knife,Male,Unknown,No,15-12-2018,11.00 AM
8365,Delhi,Theft,Gun,Male,Unknown,No,15-12-2018,12.00 PM
8366,Mumbai,Murder,Knife,Female,Male,No,15-12-2018,1.00 PM
8367,Mumbai,Murder,Knife,Male,Male,Yes,15-12-2018,2.00 PM
8368,Chennai,Robbery,Other,Female,Male,Yes,15-12-2018,3.00 PM
8369,Kolkata,Theft,Gun,Female,Male,Yes,15-12-2018,4.00 PM
8370,Bengaluru,Assault,Other,Male,Unknown,No,15-12-2018,5.00 PM
8371,Chennai,Assault,Knife,Female,Female,No,15-12-2018,6.00 PM
8372,Kolkata,Fraud,Other,Male,Unknown,Yes,15-12-2018,7.00 PM
8373,Kolkata,Assault,None,Female,Unknown,No,15-12-2018,8.00 PM
8374,Delhi,Murder,Other,Female,Unknown,No,15-12-2018,9.00 PM
8375,Delhi,Assault,Gun,Male,Male,No,15-12-2018,10.00 PM
8376,Mumbai,Murder,Other,Female,Male,Yes,15-12-2018,11.00 PM
8377,Mumbai,Murder,None,Female,Female,No,16-12-2018,12.00 AM
8378,Bengaluru,Theft,Other,Female,Female,Yes,16-12-2018,1.00 AM
8379,Bengaluru,Assault,Knife,Male,Female,Yes,16-12-2018,2.00 AM
8380,Bengaluru,Theft,Knife,Female,Unknown,No,16-12-2018,3.00 AM
8381,Bengaluru,Murder,Knife,Female,Female,No,16-12-2018,4.00 AM
8382,Kolkata,Assault,Gun,Male,Unknown,No,16-12-2018,5.00 AM
8383,Kolkata,Assault,Other,Female,Male,Yes,16-12-2018,6.00 AM
8384,Mumbai,Theft,Knife,Male,Unknown,Yes,16-12-2018,7.00 AM
8385,Delhi,Theft,Other,Female,Male,No,16-12-2018,8.00 AM
8386,Delhi,Murder,None,Female,Male,No,16-12-2018,9.00 AM
8387,Chennai,Murder,None,Female,Female,Yes,16-12-2018,10.00 AM
8388,Kolkata,Assault,Gun,Male,Male,No,16-12-2018,11.00 AM
8389,Bengaluru,Assault,Other,Female,Female,Yes,16-12-2018,12.00 PM
8390,Bengaluru,Robbery,None,Male,Female,No,16-12-2018,1.00 PM
8391,Chennai,Robbery,Gun,Male,Female,No,16-12-2018,2.00 PM
8392,Delhi,Fraud,Gun,Female,Unknown,No,16-12-2018,3.00 PM
8393,Bengaluru,Murder,Knife,Female,Female,Yes,16-12-2018,4.00 PM
8394,Delhi,Fraud,None,Male,Female,No,16-12-2018,5.00 PM
8395,Chennai,Fraud,Other,Female,Male,No,16-12-2018,6.00 PM
8396,Delhi,Theft,None,Female,Unknown,Yes,16-12-2018,7.00 PM
8397,Delhi,Theft,None,Female,Female,Yes,16-12-2018,8.00 PM
8398,Delhi,Robbery,Other,Female,Female,Yes,16-12-2018,9.00 PM
8399,Bengaluru,Fraud,Other,Male,Female,Yes,16-12-2018,10.00 PM
8400,Mumbai,Robbery,Knife,Female,Male,Yes,16-12-2018,11.00 PM
8401,Kolkata,Murder,Gun,Male,Male,Yes,17-12-2018,12.00 AM
8402,Delhi,Assault,Other,Male,Male,Yes,17-12-2018,1.00 AM
8403,Delhi,Theft,Other,Male,Female,Yes,17-12-2018,2.00 AM
8404,Delhi,Murder,None,Male,Female,No,17-12-2018,3.00 AM
8405,Mumbai,Murder,Other,Male,Female,No,17-12-2018,4.00 AM
8406,Chennai,Theft,Other,Male,Female,No,17-12-2018,5.00 AM
8407,Bengaluru,Theft,None,Male,Female,No,17-12-2018,6.00 AM
8408,Mumbai,Fraud,None,Female,Male,Yes,17-12-2018,7.00 AM
8409,Delhi,Robbery,None,Female,Female,Yes,17-12-2018,8.00 AM
8410,Mumbai,Murder,Knife,Male,Unknown,Yes,17-12-2018,9.00 AM
8411,Mumbai,Fraud,Gun,Female,Female,Yes,17-12-2018,10.00 AM
8412,Mumbai,Fraud,Other,Female,Male,Yes,17-12-2018,11.00 AM
8413,Chennai,Murder,None,Female,Female,No,17-12-2018,12.00 PM
8414,Kolkata,Murder,None,Female,Unknown,No,17-12-2018,1.00 PM
8415,Bengaluru,Assault,Gun,Male,Female,Yes,17-12-2018,2.00 PM
8416,Chennai,Robbery,Knife,Female,Unknown,No,17-12-2018,3.00 PM
8417,Chennai,Murder,Other,Male,Unknown,Yes,17-12-2018,4.00 PM
8418,Kolkata,Theft,Knife,Female,Male,Yes,17-12-2018,5.00 PM
8419,Chennai,Assault,Knife,Female,Unknown,No,17-12-2018,6.00 PM
8420,Mumbai,Robbery,Knife,Male,Female,No,17-12-2018,7.00 PM
8421,Mumbai,Theft,None,Male,Unknown,Yes,17-12-2018,8.00 PM
8422,Delhi,Theft,Gun,Male,Female,No,17-12-2018,9.00 PM
8423,Chennai,Robbery,Gun,Female,Female,Yes,17-12-2018,10.00 PM
8424,Delhi,Assault,Gun,Female,Female,Yes,17-12-2018,11.00 PM
8425,Bengaluru,Theft,Knife,Female,Female,No,18-12-2018,12.00 AM
8426,Mumbai,Fraud,Other,Male,Male,Yes,18-12-2018,1.00 AM
8427,Bengaluru,Robbery,Knife,Male,Female,Yes,18-12-2018,2.00 AM
8428,Kolkata,Robbery,Gun,Male,Male,No,18-12-2018,3.00 AM
8429,Mumbai,Murder,None,Male,Unknown,Yes,18-12-2018,4.00 AM
8430,Bengaluru,Assault,Knife,Male,Female,Yes,18-12-2018,5.00 AM
8431,Kolkata,Fraud,None,Female,Unknown,No,18-12-2018,6.00 AM
8432,Bengaluru,Fraud,Gun,Male,Male,No,18-12-2018,7.00 AM
8433,Kolkata,Murder,Knife,Male,Female,No,18-12-2018,8.00 AM
8434,Kolkata,Theft,None,Female,Female,Yes,18-12-2018,9.00 AM
8435,Mumbai,Theft,Knife,Male,Male,Yes,18-12-2018,10.00 AM
8436,Delhi,Fraud,Gun,Male,Unknown,No,18-12-2018,11.00 AM
8437,Kolkata,Assault,Other,Male,Male,No,18-12-2018,12.00 PM
8438,Kolkata,Theft,Gun,Male,Unknown,Yes,18-12-2018,1.00 PM
8439,Mumbai,Robbery,Other,Female,Unknown,No,18-12-2018,2.00 PM
8440,Delhi,Murder,Other,Male,Unknown,Yes,18-12-2018,3.00 PM
8441,Chennai,Assault,Gun,Female,Female,Yes,18-12-2018,4.00 PM
8442,Chennai,Theft,None,Male,Male,No,18-12-2018,5.00 PM
8443,Delhi,Fraud,Knife,Female,Female,Yes,18-12-2018,6.00 PM
8444,Bengaluru,Murder,Knife,Female,Male,No,18-12-2018,7.00 PM
8445,Mumbai,Theft,Knife,Male,Unknown,Yes,18-12-2018,8.00 PM
8446,Delhi,Fraud,Other,Female,Female,Yes,18-12-2018,9.00 PM
8447,Chennai,Theft,Other,Female,Female,Yes,18-12-2018,10.00 PM
8448,Kolkata,Murder,Gun,Female,Female,No,18-12-2018,11.00 PM
8449,Chennai,Robbery,None,Male,Unknown,Yes,19-12-2018,12.00 AM
8450,Kolkata,Robbery,Gun,Female,Male,Yes,19-12-2018,1.00 AM
8451,Mumbai,Fraud,Gun,Female,Unknown,No,19-12-2018,2.00 AM
8452,Kolkata,Robbery,None,Female,Female,No,19-12-2018,3.00 AM
8453,Delhi,Murder,Other,Male,Female,Yes,19-12-2018,4.00 AM
8454,Kolkata,Fraud,Gun,Male,Unknown,No,19-12-2018,5.00 AM
8455,Bengaluru,Theft,Gun,Female,Female,Yes,19-12-2018,6.00 AM
8456,Delhi,Assault,Other,Female,Female,Yes,19-12-2018,7.00 AM
8457,Mumbai,Theft,Knife,Male,Male,Yes,19-12-2018,8.00 AM
8458,Delhi,Murder,None,Female,Male,Yes,19-12-2018,9.00 AM
8459,Bengaluru,Fraud,None,Male,Male,Yes,19-12-2018,10.00 AM
8460,Mumbai,Theft,Knife,Female,Male,Yes,19-12-2018,11.00 AM
8461,Chennai,Fraud,None,Female,Male,No,19-12-2018,12.00 PM
8462,Bengaluru,Robbery,Knife,Male,Male,Yes,19-12-2018,1.00 PM
8463,Mumbai,Assault,Gun,Male,Female,Yes,19-12-2018,2.00 PM
8464,Kolkata,Murder,None,Female,Female,No,19-12-2018,3.00 PM
8465,Delhi,Theft,None,Male,Male,Yes,19-12-2018,4.00 PM
8466,Mumbai,Assault,Gun,Female,Unknown,Yes,19-12-2018,5.00 PM
8467,Delhi,Murder,Other,Female,Male,Yes,19-12-2018,6.00 PM
8468,Kolkata,Murder,Other,Male,Female,Yes,19-12-2018,7.00 PM
8469,Mumbai,Robbery,Gun,Female,Unknown,No,19-12-2018,8.00 PM
8470,Chennai,Fraud,None,Female,Unknown,Yes,19-12-2018,9.00 PM
8471,Bengaluru,Fraud,None,Male,Unknown,No,19-12-2018,10.00 PM
8472,Mumbai,Assault,None,Female,Female,No,19-12-2018,11.00 PM
8473,Kolkata,Robbery,Knife,Female,Unknown,No,20-12-2018,12.00 AM
8474,Mumbai,Murder,Other,Female,Female,Yes,20-12-2018,1.00 AM
8475,Delhi,Robbery,None,Female,Female,Yes,20-12-2018,2.00 AM
8476,Mumbai,Robbery,Other,Male,Male,No,20-12-2018,3.00 AM
8477,Chennai,Assault,Other,Female,Female,No,20-12-2018,4.00 AM
8478,Mumbai,Fraud,None,Female,Unknown,Yes,20-12-2018,5.00 AM
8479,Bengaluru,Robbery,Gun,Female,Female,Yes,20-12-2018,6.00 AM
8480,Mumbai,Robbery,Gun,Female,Female,Yes,20-12-2018,7.00 AM
8481,Delhi,Robbery,Other,Male,Male,Yes,20-12-2018,8.00 AM
8482,Mumbai,Theft,Knife,Male,Male,Yes,20-12-2018,9.00 AM
8483,Chennai,Robbery,Other,Male,Female,No,20-12-2018,10.00 AM
8484,Kolkata,Robbery,Other,Female,Female,No,20-12-2018,11.00 AM
8485,Mumbai,Murder,Gun,Female,Female,No,20-12-2018,12.00 PM
8486,Mumbai,Theft,None,Male,Male,Yes,20-12-2018,1.00 PM
8487,Bengaluru,Robbery,None,Male,Male,No,20-12-2018,2.00 PM
8488,Chennai,Robbery,Knife,Female,Unknown,Yes,20-12-2018,3.00 PM
8489,Kolkata,Assault,Gun,Male,Unknown,No,20-12-2018,4.00 PM
8490,Delhi,Assault,Gun,Female,Unknown,Yes,20-12-2018,5.00 PM
8491,Mumbai,Theft,Other,Female,Unknown,No,20-12-2018,6.00 PM
8492,Kolkata,Murder,Gun,Female,Male,No,20-12-2018,7.00 PM
8493,Delhi,Theft,Other,Female,Male,Yes,20-12-2018,8.00 PM
8494,Chennai,Theft,Knife,Female,Female,Yes,20-12-2018,9.00 PM
8495,Chennai,Assault,Gun,Female,Unknown,No,20-12-2018,10.00 PM
8496,Kolkata,Assault,Gun,Female,Female,No,20-12-2018,11.00 PM
8497,Delhi,Murder,Other,Female,Female,Yes,21-12-2018,12.00 AM
8498,Chennai,Robbery,Gun,Male,Male,Yes,21-12-2018,1.00 AM
8499,Kolkata,Murder,None,Male,Female,Yes,21-12-2018,2.00 AM
8500,Chennai,Robbery,Knife,Male,Female,No,21-12-2018,3.00 AM
8501,Chennai,Fraud,None,Male,Male,No,21-12-2018,4.00 AM
8502,Chennai,Assault,Other,Female,Male,Yes,21-12-2018,5.00 AM
8503,Bengaluru,Fraud,Other,Male,Male,No,21-12-2018,6.00 AM
8504,Delhi,Fraud,Other,Male,Male,Yes,21-12-2018,7.00 AM
8505,Kolkata,Assault,Knife,Female,Unknown,No,21-12-2018,8.00 AM
8506,Kolkata,Fraud,Gun,Male,Unknown,Yes,21-12-2018,9.00 AM
8507,Delhi,Theft,None,Male,Unknown,Yes,21-12-2018,10.00 AM
8508,Delhi,Robbery,Gun,Male,Female,No,21-12-2018,11.00 AM
8509,Delhi,Murder,Other,Male,Unknown,Yes,21-12-2018,12.00 PM
8510,Delhi,Assault,Gun,Female,Male,Yes,21-12-2018,1.00 PM
8511,Mumbai,Theft,Knife,Male,Unknown,No,21-12-2018,2.00 PM
8512,Kolkata,Murder,Other,Male,Male,No,21-12-2018,3.00 PM
8513,Mumbai,Murder,Gun,Male,Unknown,No,21-12-2018,4.00 PM
